                    *********************************************************************************
                    *  Z= 72 A=178: Positive-Parity Spin-dependent Level Density [MeV-1] for HF178  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
  50.00  1.753  1.39E+20 1.39E+19 3.41E+20 1.00E+17 2.00E+17 3.00E+17 6.62E+17 8.72E+17 8.27E+17 8.57E+17 8.14E+17 7.93E+17 6.87E+17 9.02E+17 7.79E+17 8.23E+17 6.78E+17 6.55E+17 5.31E+17 4.98E+17 4.69E+17 3.93E+17 2.90E+17 2.94E+17 2.68E+17 2.76E+17 2.27E+17 1.95E+17 1.68E+17 1.31E+17 9.84E+16 7.10E+16 4.44E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  1.920  3.48E+20 2.78E+19 6.82E+20 2.00E+17 4.00E+17 5.99E+17 1.32E+18 1.74E+18 1.65E+18 1.71E+18 1.63E+18 1.58E+18 1.37E+18 1.80E+18 1.56E+18 1.64E+18 1.36E+18 1.31E+18 1.06E+18 9.96E+17 9.38E+17 7.87E+17 5.80E+17 5.87E+17 5.35E+17 5.51E+17 4.53E+17 3.90E+17 3.35E+17 2.61E+17 1.97E+17 1.42E+17 8.89E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.074  7.64E+20 5.55E+19 1.36E+21 4.00E+17 7.99E+17 1.20E+18 2.64E+18 3.48E+18 3.30E+18 3.42E+18 3.25E+18 3.17E+18 2.75E+18 3.60E+18 3.11E+18 3.29E+18 2.71E+18 2.62E+18 2.12E+18 1.99E+18 1.87E+18 1.57E+18 1.16E+18 1.17E+18 1.07E+18 1.10E+18 9.06E+17 7.80E+17 6.71E+17 5.22E+17 3.93E+17 2.84E+17 1.78E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.217  1.60E+21 1.11E+20 2.73E+21 7.99E+17 1.60E+18 2.39E+18 5.28E+18 6.96E+18 6.60E+18 6.84E+18 6.49E+18 6.33E+18 5.49E+18 7.20E+18 6.22E+18 6.57E+18 5.42E+18 5.23E+18 4.24E+18 3.98E+18 3.75E+18 3.14E+18 2.32E+18 2.35E+18 2.14E+18 2.20E+18 1.81E+18 1.56E+18 1.34E+18 1.04E+18 7.87E+17 5.68E+17 3.55E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.352  3.26E+21 2.22E+20 5.45E+21 1.60E+18 3.19E+18 4.77E+18 1.06E+19 1.39E+19 1.32E+19 1.37E+19 1.30E+19 1.26E+19 1.10E+19 1.44E+19 1.24E+19 1.31E+19 1.08E+19 1.05E+19 8.47E+18 7.96E+18 7.49E+18 6.28E+18 4.63E+18 4.69E+18 4.28E+18 4.41E+18 3.62E+18 3.12E+18 2.68E+18 2.09E+18 1.57E+18 1.14E+18 7.10E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.479  6.59E+21 4.43E+20 1.09E+22 3.19E+18 6.37E+18 9.54E+18 2.11E+19 2.78E+19 2.63E+19 2.73E+19 2.59E+19 2.53E+19 2.19E+19 2.88E+19 2.48E+19 2.62E+19 2.16E+19 2.09E+19 1.69E+19 1.59E+19 1.50E+19 1.26E+19 9.26E+18 9.38E+18 8.55E+18 8.81E+18 7.24E+18 6.23E+18 5.36E+18 4.18E+18 3.15E+18 2.27E+18 1.42E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.600  1.32E+22 8.86E+20 2.18E+22 6.37E+18 1.27E+19 1.91E+19 4.21E+19 5.55E+19 5.26E+19 5.46E+19 5.18E+19 5.05E+19 4.38E+19 5.75E+19 4.96E+19 5.25E+19 4.33E+19 4.18E+19 3.38E+19 3.18E+19 2.99E+19 2.51E+19 1.85E+19 1.88E+19 1.71E+19 1.76E+19 1.45E+19 1.25E+19 1.07E+19 8.35E+18 6.29E+18 4.54E+18 2.84E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.716  2.65E+22 1.77E+21 4.35E+22 1.27E+19 2.54E+19 3.81E+19 8.42E+19 1.11E+20 1.05E+20 1.09E+20 1.04E+20 1.01E+20 8.75E+19 1.15E+20 9.92E+19 1.05E+20 8.65E+19 8.35E+19 6.77E+19 6.36E+19 5.98E+19 5.02E+19 3.70E+19 3.75E+19 3.42E+19 3.52E+19 2.90E+19 2.49E+19 2.14E+19 1.67E+19 1.26E+19 9.08E+18 5.68E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.826  5.31E+22 3.54E+21 8.69E+22 2.54E+19 5.08E+19 7.61E+19 1.68E+20 2.22E+20 2.10E+20 2.18E+20 2.07E+20 2.02E+20 1.75E+20 2.30E+20 1.98E+20 2.10E+20 1.73E+20 1.67E+20 1.35E+20 1.27E+20 1.20E+20 1.00E+20 7.40E+19 7.49E+19 6.83E+19 7.04E+19 5.79E+19 4.98E+19 4.28E+19 3.34E+19 2.51E+19 1.81E+19 1.14E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  2.933  1.06E+23 7.07E+21 1.74E+23 5.08E+19 1.01E+20 1.52E+20 3.36E+20 4.43E+20 4.20E+20 4.36E+20 4.13E+20 4.03E+20 3.49E+20 4.59E+20 3.96E+20 4.19E+20 3.45E+20 3.34E+20 2.70E+20 2.54E+20 2.39E+20 2.01E+20 1.48E+20 1.50E+20 1.37E+20 1.41E+20 1.16E+20 9.96E+19 8.56E+19 6.67E+19 5.03E+19 3.63E+19 2.27E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.036  2.12E+23 1.41E+22 3.47E+23 1.01E+20 2.03E+20 3.04E+20 6.72E+20 8.86E+20 8.39E+20 8.71E+20 8.26E+20 8.05E+20 6.98E+20 9.17E+20 7.92E+20 8.37E+20 6.90E+20 6.67E+20 5.40E+20 5.08E+20 4.78E+20 4.01E+20 2.96E+20 3.00E+20 2.73E+20 2.81E+20 2.31E+20 1.99E+20 1.71E+20 1.33E+20 1.01E+20 7.26E+19 4.54E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.136  4.24E+23 2.83E+22 6.94E+23 2.03E+20 4.05E+20 6.06E+20 1.34E+21 1.77E+21 1.68E+21 1.74E+21 1.65E+21 1.61E+21 1.40E+21 1.83E+21 1.58E+21 1.67E+21 1.38E+21 1.33E+21 1.08E+21 1.01E+21 9.56E+20 8.02E+20 5.91E+20 5.99E+20 5.46E+20 5.63E+20 4.63E+20 3.98E+20 3.42E+20 2.67E+20 2.01E+20 1.45E+20 9.08E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.232  8.48E+23 5.65E+22 1.39E+24 4.05E+20 8.09E+20 1.21E+21 2.68E+21 3.54E+21 3.35E+21 3.48E+21 3.30E+21 3.22E+21 2.79E+21 3.66E+21 3.16E+21 3.34E+21 2.76E+21 2.66E+21 2.16E+21 2.03E+21 1.91E+21 1.60E+21 1.18E+21 1.20E+21 1.09E+21 1.13E+21 9.25E+20 7.96E+20 6.85E+20 5.33E+20 4.02E+20 2.90E+20 1.82E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.326  1.69E+24 1.13E+23 2.77E+24 8.09E+20 1.62E+21 2.42E+21 5.36E+21 7.07E+21 6.70E+21 6.95E+21 6.59E+21 6.43E+21 5.57E+21 7.32E+21 6.32E+21 6.68E+21 5.51E+21 5.32E+21 4.32E+21 4.06E+21 3.82E+21 3.20E+21 2.36E+21 2.39E+21 2.18E+21 2.25E+21 1.85E+21 1.59E+21 1.37E+21 1.07E+21 8.04E+20 5.80E+20 3.63E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.417  3.39E+24 2.26E+23 5.55E+24 1.62E+21 3.23E+21 4.84E+21 1.07E+22 1.41E+22 1.34E+22 1.39E+22 1.32E+22 1.28E+22 1.11E+22 1.46E+22 1.26E+22 1.34E+22 1.10E+22 1.06E+22 8.63E+21 8.11E+21 7.63E+21 6.40E+21 4.72E+21 4.78E+21 4.36E+21 4.50E+21 3.70E+21 3.18E+21 2.74E+21 2.13E+21 1.61E+21 1.16E+21 7.26E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.506  6.77E+24 4.51E+23 1.11E+25 3.23E+21 6.45E+21 9.66E+21 2.14E+22 2.82E+22 2.67E+22 2.77E+22 2.63E+22 2.57E+22 2.23E+22 2.93E+22 2.53E+22 2.67E+22 2.20E+22 2.13E+22 1.72E+22 1.62E+22 1.53E+22 1.28E+22 9.44E+21 9.57E+21 8.72E+21 8.99E+21 7.39E+21 6.36E+21 5.47E+21 4.26E+21 3.21E+21 2.32E+21 1.45E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 72 A=181: Positive-Parity Spin-dependent Level Density [MeV-1] for HF181  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.123  1.00E+00 3.90E+00 5.35E+01 0.00E+00 0.00E+00 0.00E+00 1.14E-02 1.00E+00 7.23E-01 7.23E-01 7.23E-01 7.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.174  2.00E+00 7.63E+00 9.12E+01 0.00E+00 2.99E-02 8.33E-01 6.52E-01 2.27E+00 1.44E+00 6.02E-01 6.02E-01 6.02E-01 6.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.213  6.00E+00 2.14E+01 2.51E+02 0.00E+00 2.56E-02 1.23E+00 3.23E+00 5.04E+00 5.24E+00 3.82E+00 1.23E+00 5.16E-01 5.16E-01 5.16E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.247  1.30E+01 3.16E+01 3.78E+02 0.00E+00 7.40E-01 1.75E+00 3.74E+00 5.56E+00 7.83E+00 6.08E+00 4.33E+00 5.16E-01 5.16E-01 5.16E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.276  2.40E+01 6.29E+01 6.85E+02 3.69E+00 5.66E+00 7.70E+00 6.92E+00 6.79E+00 8.34E+00 8.67E+00 8.46E+00 4.13E+00 1.55E+00 5.16E-01 5.16E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.302  4.50E+01 9.94E+01 1.08E+03 4.92E+00 7.24E+00 1.23E+01 1.34E+01 1.58E+01 1.29E+01 1.03E+01 9.89E+00 7.11E+00 4.13E+00 5.16E-01 5.16E-01 5.16E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.326  8.30E+01 2.04E+02 2.40E+03 7.00E+00 1.23E+01 1.95E+01 2.67E+01 2.76E+01 2.91E+01 3.13E+01 1.95E+01 1.28E+01 1.12E+01 4.84E+00 5.49E-01 1.23E+00 5.33E-01 1.98E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.349  1.45E+02 2.93E+02 3.52E+03 9.97E+00 1.79E+01 2.61E+01 3.45E+01 3.87E+01 3.98E+01 4.14E+01 3.75E+01 1.86E+01 1.45E+01 8.49E+00 2.81E+00 1.23E+00 5.33E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.370  2.51E+02 5.59E+02 6.48E+03 2.92E+01 4.79E+01 6.47E+01 6.89E+01 5.89E+01 6.39E+01 6.49E+01 5.70E+01 4.40E+01 2.79E+01 1.49E+01 9.04E+00 4.03E+00 1.76E+00 1.23E+00 3.06E-03 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.390  4.24E+02 8.20E+02 9.64E+03 3.76E+01 6.45E+01 8.81E+01 1.02E+02 1.04E+02 9.91E+01 8.73E+01 7.69E+01 6.05E+01 5.15E+01 2.20E+01 1.34E+01 8.36E+00 1.76E+00 1.75E+00 5.19E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.409  7.09E+02 1.47E+03 1.77E+04 5.91E+01 1.10E+02 1.50E+02 1.77E+02 1.88E+02 1.82E+02 1.74E+02 1.30E+02 9.94E+01 8.31E+01 5.59E+01 2.59E+01 1.68E+01 8.87E+00 2.98E+00 1.32E+00 2.14E+00 5.16E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.427  1.16E+03 2.13E+03 2.59E+04 8.22E+01 1.60E+02 2.19E+02 2.49E+02 2.68E+02 2.63E+02 2.45E+02 2.02E+02 1.42E+02 1.20E+02 7.94E+01 4.67E+01 2.40E+01 1.42E+01 5.74E+00 3.14E+00 2.86E+00 5.55E-01 3.96E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.444  1.90E+03 3.82E+03 4.66E+04 1.56E+02 2.99E+02 4.10E+02 4.52E+02 4.62E+02 4.46E+02 4.24E+02 3.49E+02 2.67E+02 1.98E+02 1.39E+02 9.53E+01 5.42E+01 2.84E+01 1.65E+01 9.09E+00 5.76E+00 4.64E+00 2.18E+00 1.98E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.461  3.07E+03 5.55E+03 6.85E+04 2.11E+02 4.15E+02 5.76E+02 6.63E+02 6.87E+02 6.72E+02 6.01E+02 4.98E+02 3.86E+02 3.05E+02 2.01E+02 1.37E+02 8.75E+01 4.33E+01 2.79E+01 1.65E+01 8.94E+00 7.31E+00 2.90E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.477  4.95E+03 9.50E+03 1.20E+05 3.48E+02 6.87E+02 9.41E+02 1.08E+03 1.15E+03 1.15E+03 1.06E+03 8.69E+02 6.71E+02 5.43E+02 3.79E+02 2.52E+02 1.59E+02 1.04E+02 5.21E+01 3.03E+01 1.63E+01 1.07E+01 7.30E+00 2.44E+00 7.92E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.493  7.86E+03 1.38E+04 1.75E+05 5.04E+02 1.01E+03 1.38E+03 1.58E+03 1.65E+03 1.59E+03 1.50E+03 1.27E+03 9.69E+02 7.78E+02 5.57E+02 3.81E+02 2.47E+02 1.53E+02 8.36E+01 5.02E+01 2.86E+01 1.86E+01 1.24E+01 4.74E+00 3.45E+00 5.49E-02 1.98E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.508  1.26E+04 2.37E+04 3.05E+05 8.49E+02 1.69E+03 2.33E+03 2.67E+03 2.80E+03 2.77E+03 2.55E+03 2.14E+03 1.72E+03 1.35E+03 9.87E+02 6.88E+02 4.67E+02 2.82E+02 1.80E+02 9.49E+01 6.01E+01 4.31E+01 2.26E+01 1.63E+01 7.73E+00 1.17E+00 9.12E-01 2.50E-02 1.98E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.523  1.98E+04 3.39E+04 4.41E+05 1.18E+03 2.35E+03 3.27E+03 3.81E+03 4.01E+03 3.92E+03 3.65E+03 3.09E+03 2.43E+03 1.98E+03 1.42E+03 1.01E+03 7.06E+02 4.31E+02 2.75E+02 1.53E+02 9.97E+01 6.65E+01 3.77E+01 2.49E+01 1.15E+01 4.26E+00 1.73E+00 2.23E-01 7.14E-01 1.95E-02 1.98E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
