                    *********************************************************************************
                    *  Z= 30 A= 65: Positive-Parity Spin-dependent Level Density [MeV-1] for ZN 65  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
  40.00  2.489  2.60E+12 5.11E+11 1.24E+13 6.25E+09 1.31E+10 1.72E+10 2.19E+10 2.61E+10 2.83E+10 2.93E+10 3.21E+10 3.14E+10 3.07E+10 2.89E+10 2.77E+10 2.61E+10 2.34E+10 1.89E+10 1.85E+10 1.75E+10 1.33E+10 1.21E+10 1.29E+10 1.83E+10 8.64E+09 5.89E+09 4.25E+10 5.40E+07 3.27E+07 1.94E+05 1.40E+04 6.97E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.783  1.08E+14 2.05E+13 3.34E+14 3.35E+11 7.27E+11 9.36E+11 1.23E+12 1.52E+12 1.70E+12 1.83E+12 2.18E+12 2.26E+12 2.38E+12 2.43E+12 2.56E+12 5.19E+10 4.66E+10 3.76E+10 3.69E+10 3.49E+10 2.66E+10 2.41E+10 2.58E+10 3.65E+10 1.72E+10 1.18E+10 8.49E+10 3.69E+09 2.05E+09 1.85E+06 4.89E+04 4.75E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.049  7.31E+15 1.42E+15 2.40E+16 1.80E+13 4.05E+13 5.10E+13 6.88E+13 8.81E+13 1.02E+14 1.14E+14 1.48E+14 1.63E+14 1.85E+14 2.04E+14 2.37E+14 1.03E+11 9.27E+10 7.50E+10 7.34E+10 6.96E+10 5.30E+10 4.80E+10 5.14E+10 7.29E+10 3.44E+10 2.35E+10 1.70E+11 2.52E+11 1.29E+11 1.76E+07 1.71E+05 3.23E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.293  5.31E+17 1.03E+17 1.84E+18 9.65E+14 2.25E+15 2.78E+15 3.85E+15 5.12E+15 6.12E+15 7.15E+15 1.00E+16 1.17E+16 1.44E+16 1.71E+16 2.19E+16 2.05E+11 1.85E+11 1.49E+11 1.46E+11 1.39E+11 1.06E+11 9.58E+10 1.03E+11 1.46E+11 6.87E+10 4.69E+10 3.39E+11 1.72E+13 8.11E+12 1.67E+08 6.00E+05 2.20E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.521  3.98E+19 7.75E+18 1.45E+20 5.18E+16 1.25E+17 1.51E+17 2.15E+17 2.97E+17 3.67E+17 4.46E+17 6.79E+17 8.42E+17 1.12E+18 1.43E+18 2.02E+18 4.09E+11 3.68E+11 2.97E+11 2.92E+11 2.77E+11 2.11E+11 1.91E+11 2.05E+11 2.91E+11 1.37E+11 9.37E+10 6.78E+11 1.18E+15 5.09E+14 1.59E+09 2.10E+06 1.50E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.734  3.07E+21 5.98E+20 1.17E+22 2.78E+18 6.96E+18 8.23E+18 1.21E+19 1.73E+19 2.21E+19 2.79E+19 4.60E+19 6.06E+19 8.67E+19 1.20E+20 1.87E+20 8.14E+11 7.32E+11 5.92E+11 5.81E+11 5.52E+11 4.21E+11 3.81E+11 4.09E+11 5.81E+11 2.74E+11 1.87E+11 1.35E+12 8.03E+16 3.20E+16 1.51E+10 7.36E+06 1.02E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  3.936  2.43E+23 4.73E+22 9.60E+23 1.49E+20 3.87E+20 4.48E+20 6.75E+20 1.00E+21 1.32E+21 1.74E+21 3.12E+21 4.36E+21 6.73E+21 1.01E+22 1.73E+22 1.62E+12 1.46E+12 1.18E+12 1.16E+12 1.10E+12 8.39E+11 7.61E+11 8.17E+11 1.16E+12 5.47E+11 3.74E+11 2.71E+12 5.49E+18 2.01E+18 1.44E+11 2.58E+07 6.98E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.128  1.96E+25 3.83E+24 8.01E+25 8.00E+21 2.15E+22 2.44E+22 3.78E+22 5.83E+22 7.94E+22 1.09E+23 2.12E+23 3.14E+23 5.23E+23 8.46E+23 1.60E+24 3.22E+12 2.90E+12 2.35E+12 2.31E+12 2.19E+12 1.67E+12 1.52E+12 1.63E+12 2.32E+12 1.09E+12 7.46E+11 5.41E+12 3.75E+20 1.26E+20 1.37E+12 9.03E+07 4.75E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.312  1.62E+27 3.16E+26 6.77E+27 4.29E+23 1.20E+24 1.33E+24 2.12E+24 3.39E+24 4.77E+24 6.79E+24 1.44E+25 2.26E+25 4.06E+25 7.10E+25 1.48E+26 6.41E+12 5.78E+12 4.68E+12 4.60E+12 4.37E+12 3.34E+12 3.03E+12 3.25E+12 4.62E+12 2.18E+12 1.49E+12 1.08E+13 2.56E+22 7.94E+21 1.30E+13 3.16E+08 3.24E+11 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.488  1.36E+29 2.65E+28 5.80E+29 2.30E+25 6.67E+25 7.24E+25 1.18E+26 1.97E+26 2.86E+26 4.24E+26 9.75E+26 1.63E+27 3.15E+27 5.95E+27 1.36E+28 1.28E+13 1.15E+13 9.32E+12 9.17E+12 8.72E+12 6.65E+12 6.04E+12 6.49E+12 9.23E+12 4.36E+12 2.97E+12 2.16E+13 1.75E+24 4.98E+23 1.24E+14 1.11E+09 2.21E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.657  1.16E+31 2.26E+30 5.01E+31 1.24E+27 3.71E+27 3.94E+27 6.63E+27 1.14E+28 1.72E+28 2.65E+28 6.61E+28 1.17E+29 2.45E+29 5.00E+29 1.26E+30 2.54E+13 2.29E+13 1.86E+13 1.83E+13 1.74E+13 1.33E+13 1.21E+13 1.30E+13 1.84E+13 8.70E+12 5.94E+12 4.32E+13 1.20E+26 3.13E+25 1.18E+15 3.88E+09 1.50E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  4.821  9.96E+32 1.95E+32 4.37E+33 6.63E+28 2.06E+29 2.15E+29 3.71E+29 6.65E+29 1.03E+30 1.65E+30 4.49E+30 8.42E+30 1.90E+31 4.19E+31 1.17E+32 5.06E+13 4.56E+13 3.70E+13 3.64E+13 3.47E+13 2.65E+13 2.40E+13 2.59E+13 3.68E+13 1.74E+13 1.19E+13 8.64E+13 8.17E+27 1.97E+27 1.12E+16 1.36E+10 1.03E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  4.979  8.66E+34 1.69E+34 3.84E+35 3.56E+30 1.15E+31 1.17E+31 2.08E+31 3.86E+31 6.19E+31 1.03E+32 3.04E+32 6.06E+32 1.48E+33 3.52E+33 1.08E+34 1.01E+14 9.08E+13 7.37E+13 7.26E+13 6.91E+13 5.28E+13 4.80E+13 5.16E+13 7.35E+13 3.47E+13 2.37E+13 1.73E+14 5.58E+29 1.24E+29 1.07E+17 4.76E+10 6.99E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.132  7.60E+36 1.49E+36 3.40E+37 1.91E+32 6.38E+32 6.37E+32 1.16E+33 2.24E+33 3.71E+33 6.45E+33 2.06E+34 4.36E+34 1.15E+35 2.95E+35 9.96E+35 2.00E+14 1.81E+14 1.47E+14 1.45E+14 1.38E+14 1.05E+14 9.57E+13 1.03E+14 1.47E+14 6.92E+13 4.73E+13 3.45E+14 3.81E+31 7.76E+30 1.02E+18 1.67E+11 4.76E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.281  6.71E+38 1.31E+38 3.02E+39 1.02E+34 3.55E+34 3.47E+34 6.51E+34 1.30E+35 2.23E+35 4.03E+35 1.40E+36 3.14E+36 8.90E+36 2.47E+37 9.21E+37 3.99E+14 3.60E+14 2.92E+14 2.88E+14 2.75E+14 2.10E+14 1.91E+14 2.06E+14 2.93E+14 1.38E+14 9.44E+13 6.90E+14 2.60E+33 4.88E+32 9.68E+18 5.84E+11 3.24E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.426  5.96E+40 1.17E+40 2.70E+41 5.49E+35 1.97E+36 1.89E+36 3.64E+36 7.57E+36 1.34E+37 2.52E+37 9.49E+37 2.26E+38 6.91E+38 2.08E+39 8.51E+39 7.93E+14 7.17E+14 5.82E+14 5.74E+14 5.48E+14 4.19E+14 3.81E+14 4.10E+14 5.86E+14 2.76E+14 1.89E+14 1.38E+15 1.78E+35 3.06E+34 9.21E+19 2.05E+12 2.21E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.566  5.32E+42 1.04E+42 2.42E+43 2.95E+37 1.10E+38 1.03E+38 2.04E+38 4.40E+38 8.03E+38 1.57E+39 6.44E+39 1.63E+40 5.36E+40 1.74E+41 7.87E+41 1.58E+15 1.43E+15 1.16E+15 1.14E+15 1.09E+15 8.35E+14 7.60E+14 8.19E+14 1.17E+15 5.51E+14 3.77E+14 2.76E+15 1.22E+37 1.93E+36 8.77E+20 7.17E+12 1.51E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 30 A= 71: Negative-parity Spin-dependent Level Density [MeV-1] for ZN 71  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.197  1.00E+00 1.00E+00 2.00E+00 1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.278  1.00E+00 8.33E-01 1.67E+00 8.33E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.341  1.00E+00 1.43E+00 4.29E+00 7.14E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.394  1.00E+00 1.43E+00 4.29E+00 7.14E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.440  2.00E+00 7.14E-01 2.86E+00 0.00E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.482  2.00E+00 2.19E+00 8.74E+00 7.14E-01 7.57E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.521  3.00E+00 3.61E+00 1.45E+01 7.14E-01 2.19E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.557  4.00E+00 5.08E+00 2.03E+01 1.43E+00 2.23E+00 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.590  6.00E+00 1.03E+01 4.23E+01 5.71E+00 1.51E+00 1.56E+00 7.14E-01 1.18E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.622  9.00E+00 1.49E+01 8.29E+01 6.43E+00 2.23E+00 1.56E+00 1.52E+00 9.69E-01 1.43E+00 9.43E-02 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.653  1.40E+01 2.85E+01 1.92E+02 7.86E+00 6.68E+00 2.99E+00 2.42E+00 3.11E+00 1.63E+00 9.16E-01 2.23E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.682  2.20E+01 3.21E+01 2.41E+02 7.86E+00 5.21E+00 3.11E+00 3.26E+00 4.89E+00 3.16E+00 9.16E-01 2.95E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.710  3.30E+01 5.34E+01 3.97E+02 1.00E+01 1.16E+01 6.72E+00 5.40E+00 7.38E+00 4.08E+00 3.77E+00 3.66E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.736  4.80E+01 7.05E+01 5.40E+02 1.14E+01 1.51E+01 7.57E+00 9.43E+00 9.53E+00 7.65E+00 4.69E+00 4.37E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.762  6.80E+01 8.63E+01 7.06E+02 1.07E+01 1.59E+01 1.17E+01 1.23E+01 1.16E+01 1.04E+01 6.83E+00 4.62E+00 1.59E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.787  9.10E+01 9.99E+01 8.02E+02 1.43E+01 1.68E+01 1.48E+01 1.23E+01 1.50E+01 1.25E+01 7.18E+00 4.72E+00 1.59E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.811  1.19E+02 1.27E+02 1.03E+03 1.37E+01 2.61E+01 1.91E+01 1.85E+01 1.70E+01 1.16E+01 1.06E+01 5.44E+00 3.45E+00 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
